key_id,mid,following_num,follower_num,following_id
422,37663924,804,7585365,14444480;1727750599;5957440;3494349557992101;429674200;1549309804;586372089;528461028;428112437;367413928;8372353;3493142768650437;199676483;613814196;5168707;32426113;699483290;1102161724;1884395861;1791161743;95817548;1600575470;1033481138;3546566614846142;47632997;492046446;86883701;452600545;157761;1159448595;111082383;75532311;128688586;1858861103;3461572722690939;512223549;206932746;297136;1256966067;3546376436714144;383053366;264740735;42866071;431532582;1057241855;17014140;2753277;1945775854;241839968;387598067;495224316;18394790;15080414;602999330;2104728;178212896;202591977;420385932;1475425645;3816626;435277687;3127763;2519817;14079696;10206987;1544008396;487751254;1340190821;11100920;210752;3494362029755158;470231396;3461563725908575;37119626;3494357562820651;13164144;32703684;4401694;80304;3493116671690868;19226160;2416583;3493080468556379;43421108;411379495;100825369;9043668;312603480;33878413;198512590;30819051;103261012;323987490;3494353106372715;472653985;12597578;441193619;7584632;11643866;13703031
423,1984198637,24,1009725,forbidden
424,1920908011,158,237965,forbidden
425,1636194007,108,662490,1453409239;264740735;15892313;2137691944;547173382;369750017;62540916;3493110222948734;434378423;570028305;694515425;628259458;181508854;492840942;9303228;39597640;8482090;513866289;283195854;407275913;7920565;30079180;112516330;173986740;235555226;63486758;23995656;697605287;544291240;14804670;504934876;1304650126;413025401;353495419;11684621;95722247;207346018;242020511;1458143131;84706708;14781644;493570956;649831334;434376696;144900177;1838326986;19577966;487215770;241449231;10119428;1133110708;37889997;355327690;17364274;1018808331;512574759;18202105;19319172;344447169;533459953;1373230511;304020239;373103803;355272906;23947287;402576555;40427625;598464467;651039864;1531707;5128788;927587;390513216;97167671;99157282;453890299;474702359;586428772;38407276;207702731;106685726;1900149970;8365699;1968595;22001672;455403806;520819684;34189415;250858633;52207254;1217628212;441340997;314521322;523608103;20423048;79577853;1541578027;37663924;604003146;327750329
426,416128940,236,2793017,forbidden
427,11207240,193,6377,17819768;3546389673936995;1241806378;3493093607213343;1119253352;517327498;22281485;40548656;199346;51772400;3493092682369229;3380239;4856007;34009507;2381918;4779837;412415770;407275913;4895244;40634601;344977101;315846984;390898500;33075498;35007003;37946996;112366173;3461579397925243;5504100;67151356;39142284;9094311;103245918;597096752;431073645;1640670482;271338616;23604445;346749212;701695397;10942002;604710494;2036047839;389995459;2089932323;477132;50329118;49361795;362414765;611657544;1028649866;1465000984;1565155;299609985;1162467441;396967836;108532523;11386350;41401619;392759050;1541789316;16794231;3493132767333179;13301563;24065037;518857093;3493145981487936;3493259370302000;342233922;387072383;335692980;21199024;43887712;1425596046;37076733;184190239;42472844;345255723;1359618914;3493139083955113;31863203;11638670;67688108;490857654;379295474;3493133874628787;1288342148;322595106;15377173;105238499;457025521;270747776;27492850;2059948388;143322967;178778949;13188400;485748047;5211573;7370030
428,502673952,32,627574,1453409239;496743176;446785415;1172109133;386646449;403385185;526286381;676375289;457274756;8631195;150522015;1135476125;3461565334423857;320840078;1021367557;507623816;1977549497;35365327;1776966487;9617619;1776221153;1252945779;2017187653;1083527529;235555226;686687803;1003996790;495535252;473222648;12076317;37090048;1769818430
429,405370021,57,4574147,forbidden
430,3032988,92,3375798,248235097;492840942;57835799;686150641;493570956;604003146;320840078;478046800;24003454;3226644;39627524;483818625;344999411;267038161;25515594;351477766;37513614;99157282;546195;1643718;2920960;17409016;22141287;32820037;94114029;37090048;8237931;909376;8731060;85835398;321173469;9824766;440695902;365877803;562197;6154152;37254033;32786875;234463888;196356191;13354765;25008106;407035222;4474705;164139557;25782796;404642665;274336320;326257138;17546432;350290233;331479456;179806277;176037767;9237128;10009492;8218505;282849687;13154311;377567355;18202105;43211447;363184889;317312771;322746726;3247430;64137054;325277452;10124184;61527399;10674984;92407888;39996593;16149492;15834498;23797294;10477097;77513005;31683757;34858100;34462847;2177677;10942427;189983;883968;6655892;11335636;21639681;8960728;11076441;9315532;1532165
431,43703740,8,997834,1453409239;686150641;473222648;495535252;342762439;285499073;10572;321173469
432,391943536,2,324746,520754513;37090048
433,12347365,32,124484,forbidden
434,1544008396,260,1043816,forbidden
435,13164144,660,2711128,forbidden
436,474455238,7,311323,forbidden
437,216844,78,1157665,forbidden
438,423738152,181,3259541,forbidden
439,458059805,95,263,128972303;1113861913;1280231019;446430908;694937720;26417558;1529611437;5970160;27534330;1340190821;1827639543;111653313;688209439;264290;17474199;1847854850;1842202487;627888730;702810968;1886758040;390326469;473222648;29080508;516980599;9617619;12811651;10431355;4549624;27283232;10723250;103701980;1636034895;50333369;1960423063;1723389290;11131476;580026812;1995908936;596324576;378762509;1618410357;18343098;473837611;89042331;168247605;7394992;521471210;544336675;5294454;5374954;437744340;18223324;129681040;50329118;371002584;1688563568;325844;1711342368;331588431;442260174;53456;12909626;24255715;9838560;15897890;419738808;23976014;476672475;2079933284;408794610;259443990;3270910;2403047;524240296;1959255396;2705870;177161209;4466334;44243;11253297;1868902080;7223194;14897804;1259912042;386131333;20165629;481838232;183848092;375375;401742377;288516939;546195;562197;326499679;321173469
440,1511648,289,124201,forbidden
441,414702734,33,714580,1453409239;576664341;1183747822;604266097;473222648;686150641;1836415750;420843115;32796092;526708866;495535252;202346397;344447169;434967398;278161237;506645520;387783803;9617619;1868902080;673496295;612863788;235555226;473056459;212407011;33918431;343583201;372437319;20951119;2678945;362078678;321173469;37090048;12360828
442,75,210,1326908,forbidden
443,54911793,12,709983,forbidden
444,5142241,125,316648,forbidden
445,490042702,6,760103,1419320066;495535252;320840078;628329612;321173469;492840942
446,400907285,0,143008,
447,3493093936466806,70,675695,forbidden
448,3546388260456549,2,103806,686150641;473222648
449,427150401,17,590,473222648;3546564435905326;593251783;315846984;513535137;3493296986916999;3493278991256535;482980003;522929558;173436687;458124611;18540116;1479786809;489404593;484010997;4357864;51606885;252080888
450,1575718735,219,819486,forbidden
451,32606879,7,1232608,54091976;492840942;473222648;495535252;486061508;651757199;401518479
452,94510621,74,4061188,forbidden
453,503302,364,450586,1195284234;6178190;3493116388575745;458165375;1652583818;32703684;3493146222659973;1087374746;1064146379;654552;614417008;514924891;4591661;2379178;86254673;12048463;11037021;64046839;1814756990;259488519;1567748478;520819684;314521322;495535252;1313870;3557950;1556651916;3493263547828524;141496;1118188465;1340190821;2679304;1732848825;12566101;280135728;9303228;163653;170948267;257958427;473222648;21568298;504934876;513613827;47791562;7706705;21857;1022059861;1726567141;1976532950;3493104925542888;90873;9066351;1007043700;9918732;13703031;13046;74617154;4711217;1305599317;1618589648;105158;1614285637;3219088;23791195;824967;3923192;2603750;1621028717;688427555;3924417;878747;5034263;184969556;423895;1871365234;3461570245953547;15264115;244069;2332440;216844;2361748;67141;1774855;108635990;32976684;597998292;404687797;27880221;40316073;109564538;2123631024;11783021;1241806378;1271916102;357515451;10698584;519872016;290474;486633990;601599567
454,18362640,1,166223,forbidden
455,226120153,74,141603,1453409239;320840078;495535252;473222648;80897764;1173891043;1960519224;1760400863;234507192;95260406;95148337;2096487092;480707866;273151418;37161010;286404863;686150641;291324611;18154819;337294714;3388134;29440965;335071810;397450540;1095980075;51801194;4334896;37665365;14565796;420945628;279957127;450025896;19959537;517790430;273831140;288540327;11113123;295066455;25150941;9617619;517528089;553106430;686167677;26294642;476704454;687425568;519050265;49746395;181578039;11544427;7975926;7755602;493544402;524032004;398756565;11545389;286643861;107138178;415298153;434095773;278130174;33076681;420298801;297084565;585267;50307776;37090048;390344531;28040154;276990;175675865;3766866;223929456;12034353
456,508215481,182,995408,1837252267;22355489;33075498;11135681;1059877038;478281534;3494377250883756;2144498517;3546555197950315;349717298;8263502;3493283841968459;199676483;283195854;1453409239;1508510718;5859321;12386084;10698584;55051092;454228982;7576057;15544239;16794231;12832391;428040854;2136132;8733135;3461575513999598;2135890650;198512590;595686923;89619004;57863910;86205301;320840078;421056573;7304857;22776518;3461566181673666;35368644;397180707;3494360878418192;1821838608;3461567785994607;2069780561;274928598;431431094;17600557;39392104;414752586;156619610;268999208;300634025;494978109;414103360;3461567041505418;339830033;10497934;1250345039;700380991;3493265257007437;23028313;381396513;414700515;16836724;3494349637683217;4337619;119001440;3493297829972034;244100385;1556651916;143073341;499160388;1125443023;521722088;543930759;1007522842;1963543975;405303082;584762039;522302257;473222648;266555345;49613536;128688586;1916189;15888191;3493272825629125;93656460;1353056164;1865955780;28266043;365758449;250648682;487541000;379247856;1028649866;3493132811373033;1839378639
457,1928753206,105,71826,forbidden
458,396848107,157,3518092,forbidden
459,439478093,372,2955540,forbidden
460,480959917,22,1884133,forbidden
461,107104575,389,43284,forbidden
462,272279136,254,469932,forbidden
463,320862549,9,355946,1453409239;630752395;320840078;9617619;473222648;492840942;495535252;321173469;491461719
464,519872016,45,4646050,454719565;4659;364448673;326427334;1140672573;612194373;57592895;7487399;650533600;946974;1937308559;405504949;544291240;170948267;1346921;367877;504934876;49246269;11646119;8279670;617285;63231;10698584;14871346;40966108;28626598;730732;254463269;7481602;125526;14804670;23947287;3433092;79577853;38053181;52165725;314521322;235555226;14583962;508959410;119801456;34264408;1424972;15262818;22779089
465,9091765,339,106384,forbidden
466,285472321,13,17966,3493075219385215;686150641;3546569502624241;1453409239;414150842;495535252;60679566;473222648;37090048;3461573492345131;389279569;21972013;430815744
467,261485584,124,1567174,forbidden
468,38968617,27,1154177,forbidden
469,1380697881,1,198795,320840078
470,3546381564250477,0,71,
471,79061224,246,4914896,686150641;222156641;174501086;178029850;35393135;75930105;472807480;224034786;3493132469537168;495535252;478908296;630372845;1458143131;674734501;9458053;578768928;402155737;247743458;313580179;16206007;94508565;434378423;942755;414336759;92345772;2378908;55723103;52165725;9411426;43645887;321422126;90361813;5870268;23947287;40967710;273139194;605544858;390130591;562420962;9617619;44714611;642922;38351330;122879;353539995;2200736;254463269;378885845;585267;99157282;5294454;285499073;433351;29329085;72270557;436473455;11073;10874201;369750017;3353026;345630501;25422790;1420982;25150941;26139491;43222001;279991456;590490400;279583114;519872016;19642758;295723;282994;517327498;483879799;18202105;6574487;27756469;414641554;59905809;5293668;604003146;515993;648113003;23604445;454719565;4162287;39627524;1958342;3066511;96070394;450595813;452309333;94281836;176037767;470156882;13354765;16539048;116683;375375
472,1774743152,2,638304,473222648;44444763
473,416998409,185,188388,forbidden
474,1160819964,30,44835,26542815;620667498;1965348276;9617619;239605412;1233172390;87692390;3494350986152882;415330946;431646218;686150641;1340190821;238767396;9535164;412466388;1680616137;2015861196;5523359;351580430;11742550;59905809;32708316;37090048;495535252;10431355;473222648;612788;1478849046;401742377;483945418
475,662658732,13,1691654,forbidden
476,8091465,60,160517,forbidden
477,26032219,489,2555484,forbidden
478,43904118,81,50005,1453409239;6731340;19753455;6410585;297153101;236541192;388059616;163653;3493120220071960;613639701;28047632;472753524;1340190821;452606628;8300838;73398323;94510621;1644959;1291089667;50329118;386323845;489321964;273775900;1241806378;4370617;230576499;423738152;10820826;471993422;495535252;414350632;1937416537;473222648;508215481;651039864;37663924;51478907;1636034895;550515990;277827884;439004370;13842147;22374791;254535526;319687316;37262203;642389251;618178;13248198;263680381;106685726;38527014;158119101;14804670;5294454;95290670;203586579;23604445;662815987;322595106;52809871;42619059;2284412;3127763;448039667;3682229;730732;224534361;11415011;233108841;226178777;428040854;1958342;1565155;9136870;433351;37946996;47780275;107130503;212006338;7487399
479,43219807,116,1689729,forbidden
480,549772707,4,1051907,473222648;686150641;495535252;235555226
481,4624257,239,124985,forbidden
482,102876616,154,32523,2723662;412466388;626152793;522787970;3537105403775193;517874722;1453409239;15681470;329350748;1271916102;381552559;11279745;619854708;1741332537;359817973;596866446;16720403;1532165;2627161;588512666;607249381;43707234;28272979;3493297561537507;2071691173;174501086;162389;702831035;12141064;49746395;351978136;107861472;484308225;306936843;487654432;1777717548;1224232560;15774483;402370368;1589382178;474595627;698173232;39287372;1304851694;401645973;1822650474;5394263;32782335;1467016374;386246833;393214525;492840942;927587;75014708;32504629;689534242;8884705;379773944;1248437639;481503688;1228912908;250610800;699673798;520819684;14768334;77557766;15479997;550515990;401107571;33726867;1643198121;1378036455;1487719190;1736280349;495535252;210752;2315274;508029449;521565344;495785808;507612973;1265657261;1337198972;19286458;454780088;517327498;385805493;11164088;1335713025;228852065;14777983;324767986;1974457928;2071465599;510730652;57214324;1833524110;21778075;1174950393;89862843
483,1837252267,112,124148,forbidden
484,18121721,3,122063,473222648;174501086;37090048
485,568699244,7,1126853,1869712375;1020040160;605544858;495535252;178778949;473222648;37090048
486,1937416537,11,541334,forbidden
487,2851020,477,423931,198439;1813797500;31761139;17168001;1471508;14079121;140226477;494994650;5128039;1633788818;318495;498099165;3211302;289189019;8572852;202316601;2056013660;31968078;2173008;5818410;596866446;11604781;1323218982;173469252;1488679297;417583826;30079180;12514033;5294454;1574624;20067185;41759;4962263;52250;560647;16015678;37950062;36267054;45024129;24369084;339335440;8758883;2790735;53542;614469;690111567;17437888;1298181974;4435541;26177922;212630840;454984558;8048877;93876791;12473905;8285908;5462540;4889986;3493268474038336;174501086;3494358099692362;836885;280793434;10330740;8579480;1481675;147166910;542246263;171368594;1338715561;12474129;6101118;2946474;15183062;4099287;11473818;2349443;305956876;52933528;490036638;389552703;533996453;349021773;7183391;26287758;473222648;13258564;3314672;24454064;276539217;4974304;156211;1876811292;1773346;2350559;302145;4350178;50621949;15434335;1340190821
488,9824645,423,296215,56768164;1830995177;491487944;429908251;638596637;608961627;295568661;1459123605;23595691;413320876;2402225;38271760;302681123;600479020;6188511;38640369;2177351;44829200;3546378491923074;243699077;12929958;23597803;96070394;1453409239;53542;8663303;75052302;1425023031;108745110;40214206;212019756;2053541547;22234926;76960925;30259646;5047522;22551948;151066;238203717;604710494;260473;438592964;865149;1685651929;173305;416912109;452257572;7467471;45874339;5374954;60624583;393078263;21387623;1001879382;169396487;352603445;3460558;72204242;3294808;450871789;107502877;1146731306;323922801;3493263088552147;11107783;382718787;27902829;110960557;97718390;152096146;73399848;3493264984378035;15015155;661679941;436598600;39391434;608505;371813629;36900917;47689327;387326694;430832053;286742039;440400414;434956194;650533600;34185171;91524309;37691488;108088010;69855702;390910;6768352;244105553;687823399;15665591;74337085;43369322;1153004260;313140441
489,378910781,274,13149,forbidden
490,3493274257983521,3,2270,625647470;37090048;473222648
491,12029477,118,74124,forbidden
492,515946106,36,823918,474884906;7057202;1626571451;480624571;5180486;686150641;473222648;496204943;36278259;396902299;513586416;30671967;327541553;361025779;471085622;16075075;627838693;1344437521;1646346445;89282255;54876881;196345535;388836601;613487070;384122720;320840078;368331205;349522718;67088448;679638866;372766633;2044485703;495535252;12076317;37090048;321173469
493,600428973,31,436977,forbidden
494,433351,59,3159165,forbidden
495,3537108597738449,1,18117,2027963884
496,514924891,2,1082379,forbidden
497,621704765,7,145133,forbidden
498,399655394,192,47139,199499517;1804810489;447209063;430743119;697943673;500711790;383232993;393165386;421824821;1130541780;19139565;660076916;19509410;89616684;169666434;361852623;404805553;27108158;3493092783032940;321173469;16472466;31546280;353805672;3493119035181246;1414351987;463999;35248570;471224858;260501466;697107310;11826869;548509002;37929932;259475420;61488757;6087825;343894726;3493262484572295;24718151;396481253;259645820;238664428;2087881184;1716338526;1250489542;1842607550;25050227;345366909;27907645;1954415159;17493047;1176917184;270451647;1889948;22492289;686150641;470158375;495535252;16594010;1071576249;627577002;9459684;1185017133;1046238272;14501952;1813797500;283358498;670226392;12635052;238669723;87224222;392475261;243838152;523211731;472409848;2091771;38652459;18722787;1139904738;327319595;387126575;112427828;389643604;8652720;1783485518;285468009;341676398;2689963;16580066;4166231;22860430;2946474;9311718;692206640;470925701;262532252;12092693;14025362;235910970;162830398
499,1031346780,1,20770,forbidden
500,19525533,185,1962281,forbidden
501,219450887,16,119460,3546563724970822;1572743327;1367670552;320840078;1847842160;374628474;13197970;686150641;671325130;1680575;495535252;255363830;31814567;520509185;37090048;473222648
502,528461028,21,1549193,456051163;406636263;99157282;452412746;445363658;23947287;408813251;100785033;546189;447317111;105295944;3493137498507986;1850189660;473222648;22951108;646907090;1785865347;110930331;1655499834;4249401;393116415
503,75845535,273,425251,forbidden
504,692206640,2,1407676,321173469;1642708031
505,21392619,15,289183,447317111;1429723107;351085345;1453409239;479592209;3546390628141921;517327498;1776966487;320840078;321173469;625647470;495535252;686150641;473222648;37090048
506,626406599,9,209455,forbidden
507,285499073,223,4736225,106038168;1453409239;5294454;406636263;6336952;396806711;11643866;803870;540564177;447317111;361556391;130636947;476704454;1532165;438880209;626944915;399693944;3493119624481179;1617596;2654670;1871001;10534933;669931843;29329085;423738152;17428557;85848543;8553425;35888636;419738808;1020040160;212630840;28278842;90361813;285571498;1131457022;283036476;42619059;22298920;1142317983;597013926;1544008396;476706561;86439234;394609671;330415548;1523475;321173469;66800898;1372433;595448675;1526101;6087825;345630501;632887;4223935;474390192;99748932;489412051;2200736;32708543;1041520169;674734501;486287787;203708804;9099524;614551958;486328312;38407276;1194427169;174501086;98627270;107486042;326499679;693994906;18202105;208259;475187559;79061224;16794231;99157282;353539995;25150941;593614;168598;2026561407;474702359;430926487;1577804;67141499;12761764;70093;10465620;10272440;13118294;434967398;2306780;402923390;9617619;17561219
508,1780540121,122,410321,forbidden
509,6739643,47,1922401,1453409239;686150641;208130286;517327498;273139194;406256734;1115936517;1263998091;495535252;407306517;872665;41149747;927587;414336759;5870268;8365699;253761257;4856007;3433092;942755;1920253;32708626;362767725;37090048;10720237;113362335;94281836;32660634;203337614;27218150;282994;17223352;29296192;79061224;3386870;34083842;7226036;11185793;1973683;235555226;455724481;34189415;138832847;10119428;154021609;26366366;16505725
510,416456638,65,7244,forbidden
511,1923246745,13,1413670,109893458;3493117271476611;495535252;320840078;9617619;473222648;178778949;302651406;50329118;172294146;1514683015;2036047839;1017081142
512,1448301,97,8414,forbidden
513,13167438,550,868166,9617619;421696234;406113242;35103308;3211302;6359152;8185273;27534330;1113861913;147166910;38979291;23730666;3546374253578304;1415744159;57592895;447738276;37804608;521196879;3112037;16638933;399111648;3481012;1701169;11785003;6314588;173469252;29221909;43536;480432696;1197454103;1761970;540564177;3493264665610906;1985428914;33280322;3461577311259436;16015678;3493120220071960;3494354914117686;17437888;14751040;593251783;3493144823859320;3493086351067576;22915709;56386242;14110780;11627229;16581691;458154784;3494379891198905;415682;38144147;3710045;70929866;4879448;40434927;2108856;11323975;630840991;6067831;43454910;1264646342;3240425;687226953;19721846;18776489;283046219;7966;2075682;476491780;10852545;927587;808952;148006197;1438375628;1484421164;3493285567925098;6749284;1777717548;6768352;551188239;90942983;773977;1910004;16322326;21650784;1221511398;1581626;5914361;6893742;4276635;31968078;432131619;75937648;57160954;3426262;24894709;17541992;399846403
514,104853743,114,1409220,forbidden
515,539169,87,46585,forbidden
516,11062819,276,884716,508215481;473222648;1468277856;3546390615559007;2959632;1453409239;49246269;33488229;501148864;1858861103;1119253352;3493144823859320;387243643;161775300;174890586;1265680561;6345879;1192648858;1171192768;490267724;1534308009;99827844;32589074;1437599419;172085;16015678;398933914;476834266;59905809;23920239;6893742;8049684;19226160;1656463436;3295;356505852;13649066;1935974503;4878173;432131619;1007043700;283195854;339602307;1633547470;32708462;1619097;2245880;194240114;404224360;326499679;3461582476544762;79577853;279559005;225557;11196329;230926815;276928941;177291194;13297724;213741;1889049289;1614892346;352431409;730732;17138783;6927351;1308234648;203655966;1517060220;1869074763;6075139;1596605050;3530725;14904244;350747058;3225955;275000236;569885690;94510621;23947287;1590705;2063605;7349;8401598;1482610;1372433;138780964;286631646;2679304;2741749;9969117;152389373;4705522;25876945;176063604;1723817;314521322;25480023;224267770;6989655
517,305956876,107,694238,90361813;17328861;20012419;322892;1481675;27534330;1636034895;1453409239;642922;2200736;1340190821;45024129;560647;210752;4099287;13258564;9161547;946974;5294454;28793200;210291;1334711;16015678;401742377;10941893;352573479;233962606;403449453;21568298;1338715561;365135915;8366990;498806;30738502;42561463;24369084;36416972;1871001;1773346;179288789;5128039;226398;169229694;8572852;1574624;320840078;87657282;279866;259333;123957;14718478;355819214;1477074;2108856;2075682;386943950;8285908;130636947;113362335;9618426;462628;2;171368594;10097868;1532261613;1711589;2029930;26287758;657817;23237718;1284279;495535252;1496223171;5849993;7291285;490036638;663321;1873291;4350178;486330435;3949877;2964305;17437888;206803;473222648;5914361;2715511;357780378;24432623;524014;470833713;669362196;2837929;2173008;3886710;121075;2350559;670105719;37090048;585562
518,4831263,327,1503575,forbidden
519,125526,169,3572270,forbidden
520,173340664,108,4402,1453409239;2482644;18720175;3493265644980448;339736687;156619610;268999208;300634025;494978109;3494359112616457;23947287;1420998588;492840942;321173469;504934876;262212405;3493138341563327;352760231;172994871;1310829302;321238368;299609985;7294940;22797107;676459665;29992385;415948355;101156492;1141092059;122961750;257851644;302651406;31536760;390601281;25503580;18403899;472497932;686150641;174501086;282994;777536;271338616;10716980;26007542;50844167;159122;255790492;8805086;233114659;495263332;387485900;643873396;69112541;37950062;361244766;4895244;694937491;32365949;375040863;277827884;1628139107;594534726;613345189;36726929;2031534141;670368664;50329118;11073;6496196;281807737;388337800;9453483;20603745;11739937;158119101;265645655;14897804;326499679;8366990;513392537;401742377;730732;1920253;2206456;517327498;6345879;316381099;473222648;208599773;50329220;692277525;9617619;11217011;433368277;279991456;107885245;235555226;1826871;91470157;25007084
521,12816241,296,1409215,forbidden
522,238360699,24,37163,422616135;412466388;1453409239;400925867;523676862;15434335;2005887886;388771073;398217888;689245272;12555111;1256115178;14453904;37090048;495535252;480398891;295568661;32775809;29991847;20032485;473222648;88512466;321173469;174501086
523,173516096,33,925575,320840078;385375823;495535252;388602133;60558185;309758837;512574759;517491339;235555226;87759089;473222648;479466116;686150641;405535279;651616777;63486758;946974;37090048;104177814;27914152;396806711;18202105;4345670;1532165;86566982;50212909;8960728;69743276;466272;546195;6926237;163637592;320663489
524,365842307,702,586014,forbidden
525,490818349,58,212276,1453409239;19525533;20669779;79577853;18364759;312644880;385564720;1858861103;256195234;349141386;396443102;478281534;98762233;314019283;453404622;357681195;9439533;1042277203;320844275;497979931;1910020454;35734399;362162451;1035854407;436400072;3461575495125582;44222886;172809260;5970160;154113956;12325142;356600483;37892128;569512854;3461569432258759;634609014;497141454;487873927;35927925;355918491;1238825086;298276958;487850499;281172076;1636034895;13493594;66454334;67644163;1616919854;165687547;501994404;454289725;39483319;53456;1454832395;8937568;26032219;686127;546195
526,3493145541085453,55,87089,1750561;1936618;107274107;535316264;1949080908;3494349675432741;4096581;1453409239;2019013971;45324394;396970850;3493075840141413;62510346;389965171;181735384;435612350;395719603;94883630;17561219;107210815;412579607;627799467;2082737136;703182646;15021183;35562588;30879313;15396741;19739090;32985235;550986004;12409139;1028649866;477547581;318737254;5724114;109519517;3494375841598078;522422151;396690417;1153385604;1477209779;37946996;495535252;321173469;9617619;387534987;109876354;61898737;344977101;330124456;2119811581;686150641;50329118;473222648;512754496
527,3461565017754459,32,1393886,forbidden
528,689513531,273,425251,forbidden
