key_id,mid,following_id
5514,333616971,433998558;382346329;253096022;1298891704;13994186;675121988;7018988;280754190;180599937;617294935;588989546;295723;473183350;355555481;407054668;2138402997;434157417;3493094909545267;583277032;1399968029;246413554;1285586540;221068790;438547117;27340452;473556739;611214594;500848848;501033235;53490139;452170754;321173469;163689703;515336316;1996056378;1857771723;627629503;415176664;598674008;1552162548;452164428;268810504;50329485;309429907;455529676;626369036;546195;147166910;28655132;31536760;50330530;20165629;677865752;244144308;451618887;477780904;33824345;14110780;349029773;422424246;125086406;421912906;486291712;456203951;259434355;271778072;224656760;238078295;356584283;474492317;485866294;442259694;13953551;353324884;356339942;190666123;409863897;488108916;280465627;499063227;453796730;157687409;227363697;101578720;386269111;35046870;491669039;399080714;445924157;9617619;438880209;93629585;1329477133;265161824;618217689;326996589;403781351;174070934;576714990;10125241
5515,436089892,157761;246370149;3493139348195347;38979291;37493793;409647289;348584118;3493119632870068;9617619;6724070;546195;168598;6917320;2142762;433351;43536;673816
5516,101328188,forbidden
5517,1901364618,316033457;235630215;179382157;6336952;389133721;482818849;28278455;6069555;407054668;2071691173;22537393;1555663438;674510452;1937308559;147546636;1665135150;161079153;3494362025560552;391468394;402935697;185809773;50296071;397709046;179877838;31261235;1298189;1800792006;1298409877;483246073;6989655;1340656658;378762509;435476658;486287787;1607984338;11083481;539418077;27492426;37957316;290753853;3493119632870068;4057966;470799626;87787112;289374746;321173469;7482060;699110573;2860983;353240497;203680252;330124456;1629347259;50329118;4186021;230240655;168117849;34751167;1687439760;7980111;11131476;44894595;1544008396;381434404;13519893;15782465;94932139;9838560;352443414;28405769;3481870;39337803;10029178;38157763;1916007806;306979414;27063255;517412083;285571498;22192872;36741842;401018354;489311569;10901294;5488535;533848248;399388262;439749527;2007102;381881579;384942089;15789243;48455786;474595626;474595627;328003559;91542133;101328188;67076386;259065836
5518,10015794,40569661;3493274253790018;13023669;89672351;24300817;23290602;24846837;30165891;193500074;16854071;19947444;10432191;873109;13329000;3493080179149791;78701650;3444642;7555226;19676348;1039717139;43034854;17978390;21349371;3493135286012349;481257808;61423489;37320918;344462694;11319281;1389242761;15491254;3493091229042942;503709385;27263969;702335212;506674028;25840646;10878977;30888506;13609317;700646241;65771650;9070204;662609045;314298412;36118335;397152458;335762426;174501086;1240191729;337279814;50333369;365902357;4322043;417408170;38968617;173013843;50121112;13769452;10723250;32135129;599449178;366940;25395960;271496594;90574333;1757463037;160097;605065316;2497424;4255540;7946909;410636303;345066628;1403959;1445151845;208580882;645539617;10782889;35223862;454597102;47829781;1971285;1738235;456193588;3491598;353902539;1635170072;487788798;23802527;86189745;2592;1230009583;2042194777;32195400;9446177;406871371;65592;21022140;525804252
5519,24425822,forbidden
5520,475187559,forbidden
5521,67175339,forbidden
5522,254057542,1958909108;3493114748603275;392217067;3461581943867502;2043278019;273990830;5460329;399926871;360406770;11135681;29141422;384220702;289189019;16250831;20042510;1457645949;30907341;3494376565115651;9380207;435052480;509626769;298054634;3546389791378112;424658638;3546375409109865;701832530;381324758;12369529;14444480;490254439;3546381696371423;1451834161;3094602;11954583;70744200;432431299;3494371573893945;45544417;477782158;261501796;3546375581075852;3546379267869277;1150472191;475151237;518514395;471559941;395845182;8326918;1652398;19131632;398019546;1415744159;1945086371;1322033;348843661;478148940;483767710;2814519;412247037;495224316;1645349757;697166795;303825600;1732848825;3461579184015582;471259688;49349;23272143;402867401;7590247;4764153;1844197222;2136759778;281153924;3494362379979305;625746694;297104943;36163336;3494373387930333;397158279;2127572916;3815258;3189853;96957774;230576499;1171192768;482818849;2083524632;39391254;11125611;53490139;8738311;86820582;455101527;27429603;949469;3481012;518991838;20363121;1230677744
5523,14751040,forbidden
5524,387099,forbidden
5525,1345606726,1343576122;590842316;3461562968836669;402828612;420446296;19807211;28709813;646267613;99566843;489238844;3493259854744326;280666689;678301845;508828425;1320139613;1086462753;678234358;320578697;406605373;1836971149;1099298206;3494365234203535;430084651;1595657976;651421315;350947138;475440919;1752698880;1702153002;326499679;8001243;3493106320149097;3493133042059351;1982022696;531848140;399257970;295318707;354965175;2110325851;672520055;1998025435;1301110102;2073175399;1201251373;1316826331;1475419267;647267811;405097387;1861940979;12952765;487336468;1352065289;1028913968;455218677;33824345;491819938;36824705;546078169;357515451;1640252256;668896798;396788198;1081771306;1189370759;500928476;524091904;286423991;92466307;521591400;28759879;1468620619;21055989;515049621;1857703407;702548743;85668560;31981351;351515890;45013501;46125120;392664916;516231624;1170714365;429850323;49827106;390039736;593065134;668256174;1853696031;390692620;14643671;351606801;678843237;515671860;486366225;2127536970;573394660;281185612;1040554434;510856133
5526,478681267,forbidden
5527,3494373438261572,495535252;320840078;473222648
5528,95228778,forbidden
5529,1895340123,forbidden
5530,1392057658,forbidden
5531,3494368363153415,3494354538727631;359371689;1998025435;604137229;679365120;44696709;3494373610227892;4989822;361108677;3494365234203535;1316826331;519245102;35521848;512087790;38078309;336472500
5532,353431956,forbidden
5533,272094077,1453409239;3493115379845729;34509260;21911139;35162124;1998025435;28152637;599476903;11643866;680677803;359371689;1732479885;125526;525682147;510903003;12890453;1677609063;1651166759;650005507;473222648;356010844;1653229811;297690632;109311521;456664753;407566742;515473794;339233162;346961107;452524177;436359642;627222339;677870425;544531871;494372127;573832871;498570813;662506423;515671860;578235495;10160185;52791679;446241305;39830492;1044577715;291377718;495535252;280666689;336472500;361108677;485014917;457824046;592615690;37418725;695122154;295386378;230324548;197680335;259191419;454719565;638816489;412622171;504057809;335984585;435921607;286607365;385894771;526273821;506188460;356744205;472758046;497616457;410067543;352004608;473837611;88539834;10825265;399933154;390039736;40673218;235169306;512087790;7980497;4095717;385843087;192274563;381519450;442098261;382019955;39903112;8492394;172796912;36046436;37090048;493538032;399154670;360846477;3119279;415587166;499447760
5534,494207119,517419377;65553886;586358890;3494373610227892;3494365234203535;1998025435;3493265644980448;678193334;399933154;152803055;1007043700;3493106695539030;478804606;1732349847;37507923;315312;7045822;1099669096;244190358;1749046;526972283;1742119611;1802011210;22903150;1016493869;490505561;401480763;40645130;233114659;290526283;47224192;321173469;1517060220;1838190318;53696069;477194370;1473830;67929857;9617619;551852678;166371312;11233223;3119279;414149787;2004577615;1120919518;38078309;523133310;745493;2505395;18624873;18149131;441666939;205889201;406805563;626332915;4989822;326499679;1506609;336684934;3149619;15859169;1202504814;42561463;90361813;422424246;339323;1310478759;62594335;512087790;28709813;399918500;403748305;2306780;484322035;846180;375504219;37090048;691646910;339680732;686226222;59905809;809048;24889090;7194964;515015078;27756469;11698763;88773777;269396974;30682056;3066511;24323;2200736;7331250;434565011;386900246;8476852;198297;24801003
5535,1065253193,237533871;527704907;407344580;404200804;386646645;17785708;3493092193732871;320385037;434786180;381651065;1055417434;99336697;3493087177345201;415910454;1618583995;406300384;9094311;1499346941;263131288;650368847;486755530;16512118;352091771;34009507;295993972;476494343;284700508;321422126;6989892;232718429;427633656;1310829302;662573145;384324809;510616078;5294454;598598451;11684621;1210271270;1739256260;1424980158;1031553627;1452330234;3493077696121618;3493094345410926;3537118731176889;1024346743;3493262203554587;1527828440;1881019438;241143019;485359169;3546382872873463;373388923;654552;1895285867;3493105443539724;3461563818182910;225114711;12215459;391786363;1536548972;2083653372;523637998;319983699;3117538;1536763526;1094644997;689838276;355084998;235630215;297242063;1947692950;3493133916572480;8279670;457027794;1708209382;302338318;3493260093819171;3461572842228424;3404595;28152637;50316381;3537117076523810;39123536;492840942;10558098;291222529;308693140;410078889;9661047;429903323;32820037;315898473;1702153002;1674399649;77701270;651981960;505130112;403881577
5536,1827826057,1874827569;393817834;1025075485;436052645;432131619;1274898901;14488234;28709813;1746158065;407275913;41123299;342449791;2010936042;2083906718;351975804;88143039;18929020;62840694;359439463;194240114;7573941;282124355;3546560549881947;94870775;383737836;399219520;32764031;3493295653128265;1443572429;441139808;351095510;190093869;1621753633;3493261079480958;1633719896;27819625;3494380589549678;1701611894;1414952259;8631029;1852778387;536555498;49674618;370842575;1889991960;1708988105;30121776;3461571554577304;3494350449281696;3493144825956475;1804329983;297153101;1956731886;349542293;3494374700747620;209718813;14781791;1566050443;477513124;100569988;242020511;31034263;3494350055016639;1242381284;3494359290874549;1527828440;441323326;1161346046;383693;47224192;477281092;1806295202;34709538;426890005;1047498785;301432734;37772800;21778075;275522586;385382046;1881796598;599939519;3494350440892895;5685181;2196632;102851931;44892738;3494364120615270;1029524256;16303471;3494350191331449;1958050761;3537123791603807;1847881655;908383;3461562968836669;367822632;508;3493285406444463;399267210
5537,3461562968836669,forbidden
5538,1993035088,1906515142;2092180110;236178045;3494377817114721;3537105923869149;663109251;1026154036;3493076362332510;365791721;2081785001;24692294;2043250564;1604105243;3493287421806776;1254523601;3494374818187804;600247241;77223735;628348188;2103341102;402356268;95391875;2094881931;3493287690242190;74110886;695582948;3493271045146858;3537104634120376;667709591;1205562391;1047609290;1254220229;39830492;3493108794788666;1326379701;10524077;3461571950938364;493246264;1917331640;438640761;701068018;392795070;1932290556;429643625;3494353970399564;27676781;2145225615;547510007;474038287;541470046;496204785;23020989;25077645;388270913;341342224;1423849076;1565383821;3493143991290751;662506423;3493092233579340;2051874445;1575199927;3494366526048483;3493279731550826;360350979;425634449;52113852;34229816;478742763;504659819;440158636;303013978;3493091562490695;646786971;384430447;570253180;496889797;83935896;514179786;79556990;506555761;378881292;3461572722690939;3494373610227892;2084104086;1426848914;184352797;3494369046825670;1388970095;268560428;37249152;3494362684066477;318476247;1543975506;1334123680;1563505172;521181081;252519086;417532120;322391980
5539,475440919,1453409239;3493115379845729;517419377;1822820050;1631425709;686150641;3461562968836669;1923481610;1615099637;1843052813;2051874445;1889889667;627167455;678234358;617315116;646284138;1065253193;1998025435;320451849;1544321146;336472500;174501086;604137229;495535252;1719494170;1447693872;1469063637;525682147;174835135;365013218;599540688;628219708;333655227;501695503;164579608;391770040;35521848;183409126;210379574;343101884;4989822;343252942
5540,430982364,forbidden
5541,14373586,3546389241923929;2021535641;686150641;495535252;1582800428;1306382500;522023222;481250565;1780035958;1555417752;2137685797;37090048;98627270;15773384;208844638;212235909;321173469
5542,488945117,316955009;249158254;372845864;3546382954662626;240712958;3546566048615241;88187951;3494363774585267;3546569355824078;1640301561;1761648811;177622092;357699861;512087790;211895233;457379330;432186004;70558006;3546382967245680;1208101760;511342918;3494377817114721;1849654997;432502483;1800904597;604003146;1329320234;670807964;1548295868;430574386;3493104464169303;1178926824;1128837215;1066051305;279296578;1449137235;218620178;9174753;409610791;1213405299;2114287232;33600651;519284057;425601257;3546388954614637;12869916;3546378477242422;1702153002;278053687;3493126574443472;249920526;39914211;399968799;1668536099;474796089;399747998;583235899;471492644;439631443;97531338;3537117441428366;3493299149081149;454130009;3494354622614315;11515060;419041431;3493112548690738;3494369285901099;381807471;696876624;255355;458164339;3546373716707669;673826686;647267811;12303517;636392698;3494354098325969;606556970;20028322;1132421709;3493078545467906;22994653;12450452;3493281652541540;1294973752;3494376615446563;3546374173886523;9125402;74042208;586748467;1829466326;10320491;37817102;12607287;629682011;99817025;527301919;1781071740;326499679
5543,2146890207,38757309;933841;686150641;359371689;476137799;1544321146;1749396783;409559596;1309959889;1998025435;1710764574;27885869;651039864;37663924;495535252;473222648
5544,402356268,1453409239;3493277313534134;473222648;205889201;35365327;670985121;14200308;1369831472;256237759;88932798;21351720;383620777;495535252;4571785;37513446;489412051;238165152;8479929;1123353719;1861940979;625647470;15782465;1028429544;1450603678;253986416;399791679;326550396;686150641;59905809;411699052;243699077;523993449;268990278;9131680;1868902080;278028925;645456648;39422678;480073779;13692977;85718253;456064608;4925207;547321152;2128509951;271442527;697363061;166371312;490607194;36091511;475763015;22770727;3727121;226797364;93890857;167139711;760048;241629416;4989822;14877510;411869738;2986310;23513862;343055119;4940467;121742565;8047632;357229416;367474;7275647;25847742;293848435;326702;66986201;11415011;18211708;807584;23281058;340871966;97240074;232672138;3066511;182101;10096899;96070394;347694256;25422790;4800085;310076622;159122;250912234;57146679;30096050;28330240;472747194;358221870;2467568;392812482;14871346;2621902
5545,99566843,8858632;929197;1453409239;1817612582;65988295;374377;9289515;1512455827;88461692;63636409;27972506;9862450;455954136;3493130085075356;22856115;372623530;1767985786;175342423;314404511;626289090;314043722;1521420807;1577999854;103388721;8343391;281357773;349670393;296593552;1426112202;1522023097;1932102;416998409;534811;414878461;4186021;12890453;362408078;26059294;37885052;1159982371;487640933;180499110;227444431;45788446;89286047;262860624;289501068;439976736;10380850;89241966;485209943;398618016;341705845;405868968;3493119337171141;448152761;2134364801;8181959;8436344;33016278;1238329219;20121610;1503235214;353240497;524519794;13428742;90947454;15607580;199587422;326081112;1701956;435476658;162265056;1910747684;34513473;252684109;1937416537;4274980;14248242;32347561;11191935;1717325352;290812221;38053181;488614811;593592382;3589472;35807697;13526083;549034;6413906;53456;467942;490688191;475944077;678066572;1040675491;19116062;4217099;6673745
5546,517419377,forbidden
5547,2009973969,forbidden
5548,3119279,503379910;21272448;1574139331;1453409239;522090217;482050267;436622584;475787131;473222648;4989822;399089286;515473794;3493115379845729;1540981935;264514104;7773004;1972304392;686150641;297690632;493877582;510903003;662506423;679618652;1732479885;271296632;733871;35807625;1147514195;2084753092;14659639;517327498;171818544;4882823;352163411;390898500;495535252;1277101715;627456796;646489857;473950562;1583427697;2060492544;486252113;346961107;384622456;1106396554;6496196;29319763;1210118575;475443398;1743040726;599441173;10568368;12695676;650005507;441942687;2206618;23947287;578235495;701663113;293610293;385894771;1629347259;39830492;701306913;1397984598;99566843;470546118;320578697;1651166759;38198671;361108677;515671860;573832871;336472500;592615690;453182397;14926129;399933154;494372127;53696069;503345722;504057809;335984585;12076317;308913099;319430299;457824046;1044577715;541470046;230324548;442098261;544531871;544407684;485131460;509561044;235169306;572029815;286607365;570103804
5549,1752698880,forbidden
5550,1338512957,forbidden
5551,394928096,105899066;3546380811372862;3493078922955397;87841667;544537098;400514707;635003566;9174436;290748522;1453409239;630672969;2198423;203374104;604218903;483395142;20574725;1109935874;179571413;284530663;454922251;675140912;3494374818187804;695087472;1626917587;397740956;34077202;1634080487;1987019944;164579608;382239948;490978424;526990987;384431894;1811893730;3494362635831460;184632655;8646873;1904096682;482367536;521691617;392108651;99566843;512087790;1454669333;3493092233579340;646839616;411325203;401760713;167139711;336087156;629451276;381797198;489646745;402931731;524208678;604137229;699838809;591420100;476137799;1752698880;1271852607;695976998;234009735;1719494170;9138719;1803287599;1710764574;672552599;552530707;1464102;161999308;1469063637;296514074;211103825;515049621;519245102;676446482;247234549;1544321146;61430918;436404506;1998025435;25406549;531399995;504199242;610095743;1229598761;631880641;387208590;520216801;28709813;35521848;8112659;210379574;4989822;4338559
5552,28348490,forbidden
5553,23516107,forbidden
5554,1989531747,242271551;33775467;1445343557;3537107536579517;3493135359412913;475440919;1764929337;394194223;230165854;3546380832344379;1908467876;3546380649892472;1636852855;3546390888188187;1842106958;3546392152770761;4837113;352485838;471415053;3546383097269216;1760187556;343217553;442383374;1104511560;3546376524794441;490002276;1857543959;1916199849;4856007;388822608;482135081;185274055;476548894;8870713;16336098;3493285251254309;531258514;364167134;319298296;504894749;3494369199917691;527687856;334213218;3493116671690868;89014291;1544321146;1174830240;43703740;697490481;3035105;3493275837139474;3493135330052449;2003178373;249687607;38957883;153980825;1964762505;331588431;3494381201918097;491840929;3493135841757621;275504159;3546381950127044;3493297970481291;3493137066494452;501493255;419295422;104598328;536000428;3493105294641658;1719915727;523991800;593912679;3537109822474731;1976019637;3546391720757557;3493271225502153;1412358609;1602349999;378497438;3493282713700738;3494378947480041;2134988818;28973428;1253734822;35303757;671339001;3546377703393432;243566998;3493074483284470;3493260618106936;3493116474558970;456145419;22609059;217923678;351616998;3493086833412189;3493127818054430;1492996258;96947285
5555,2146925112,438858298;320840078;495535252;473222648
5556,1719494170,forbidden
5557,31283043,494850749;35195926;335692980;285868415;698057488;489412051;1975315588;630372845;9458053;1131457022;407045223;1921901507;12076317;10330740;2026561407;626502017;607217518;179030020;397305833;351914826;235555226;37090048
5558,473987031,2046630267;3537120725568020;3494363539704086;650685846;2357583;13440232;2048069214;382290876;3493111651109211;1261025231;407034594;473222648;32472953;3537112691378983;3493282082458349;501513579;383883840;1087523264;476082744;3453405;84130356;1638418682;1552818848;413283470;31410276;646804059;539418077;1954173882;1975391951;439345799;3493079608723871;3493108578781536;23145999;499216881;86865890;503150289;1145476261;32589387;415430440;87077649;12181919;448823;678193334;310947165;24846837;27089324;103416759;1982022696;1915056903;482213301;454162321;1799304243;702205341;385470303;631659969;499155512;170934049;359762616;436839123;1816219;470517550;519177529;438433224;1767542;673492124;20892823;2097716231;41919634;362841475;438776858;384431765;287804183;1230390127;41414882;472987463;364915291;479290490;700223787;1811727728;228170031;604137229;296027383;223289804;1504555920;1022668238;361471422;593670298;1557028080;1605755471;9617619;23423168;1519554316;630533837;1016462004;1519186729;1423664948;582624445;686127;1260701342;2102560072
5559,289557739,93809520;3493107769280905;3494363512440922;1530628534;519173754;591253780;43788340;397180707;11083481;373388923;38246895;503887464;29221771;27171001;1876394832;700554723;443074011;40386245;1143870081;349522812;509934101;196604601;385904967;329276754;456318119;1636846444;374392541;103142614;176924014;3493282145372559;10126216;352898116;100490301;671832282;44690751;399371786;14254182;496157711;322965409;87039180;51418192;93252719;326350358;61968556;3494362988153601;555340796;3493297351822085;258487019;342428552;73528331;3493282571094050;1674775905;8921953;294808711;502909533;3493117372140351;1346565660;3494365865446120;480432696;1224053802;3493139083955113;2120183029;3493296993208608;502092410;175575110;87468520;5426402;519585366;3493269986085416;383671544;1119253352;3493118267623698;226178777;673402942;8455326;9112615;486281822;1265079588;483220622;1203837170;370057379;283204224;94741029;3493115941882157;12807175;279763948;525413862;113732768;1120073146;3493108427787108;160838647;485568537;507853276;646970382;28460987;1388189074;517327498;3493118919838342;3493139807472257;1335713025
5560,37892128,forbidden
5561,1245087701,174541031;3493281763691380;70429299;46379992;3493281967114734;1122854625;30898527;3546376524794441;53862;80552818;513941414;1708147571;56065480;489146840;12095092;6495783;86865890;3393923;3546554568804595;1814668;503770403;235712106;164898311;226231535;77587728;65253964;157331159;261690674;77503061;3546562613479720;3532811;339335440;1544082;472418206;23290602;629901801;16643861;3494352946989397;46344041;51543835;38216373;355052860;472227710;402570000;356358766;449276493;486485635;1103549952;1851583854;11158916;35649506;262305706;3546381696371423;646248147;224586248;1250724588;105965713;3461572842228424;627306088;2745073;1714934242;351928327;1111717477;330056598;356608228;14900195;7334124;517513882;3493079608723871;33629237;293359775;3493260093819171;1732349847;496963221;2286638;62634899;259250774;295060589;323866084;8217459;349717298;647628829;35571158;485360473;263131288;510831924;535878160;322011188;3494363445332400;12116219;7531040;59948;356206433;1494908182;526567796;1258092953;448823;1630089;493178397;8526748
5562,688379639,441872041;19147132
5563,431020129,1752067966;1767147;2118720989;581322294;1902889;291347988;40427625;55133127;458165375;77579520;346660989;8188433;321173469;37090048
5564,16754498,11814319;6087825;397359831;50329118;495535252;241679003;517327498;63231;98627270;439270509;2063605;473524263;69112541;1256528808;230926815;163637592;1155574439;628273421;5294454;447317111;79577853;88414994;2046360504;40857648;605205509;35847683;414336759;578425533;588278127;549162106;326499679;11139681;278898145;481888304;99157282;24218974;488779255;20489665;686150641;473222648;37090048;406517693;22707531;246534959;546195;176756724;37291782;337521240;18491201;17409016;26139491;2920960;196356191;9824766;285319301;290526283;227107602;69940927;175861153;4474705;390461123;298784292
5565,386406763,forbidden
5566,604137229,373388923;15862638;79439352;14229967;415421356;3546374761089470;486181366;3461562165627343;3493078922955397;264295238;2141739136;42478377;595740156;1552078337;1044673687;123795206;523224668;134541407;573793842;518863547;148495;1063442256;39422678;359674203;627168275;517419377;3493111684664000;661235476;273742854;454458026;626757277;672614938;1146388214;3461573221812630;3494368363153415;408794610;1600525717;3493110348777530;605837745;474038287;523780849;473222648;3494365234203535;1428318416;397857697;483972017;7098437;247150673;1121462036;1563505172;2011249065;33848275;443893739;3461566886316500;14373586;3493260102208409;3461567039408151;475440919;323248245;28348490;3461566882122596;666624001;1379165407;678193334;23019159;3461582222789574;1316826331;431171797;1832543719;3461569407093284;478691043;3461565017754459;23273746;1544321146;676446482;661365756;1998025435;350198137;1825868857;1103678775;671339001;660508584;1131457022;479376780;521226498;661728742;160982583;674136527;593896779;1248771891;476137799;1099298206;359371689;482099543;2114058924;456370593;76045425;520653195;2082141952;495281096
5567,2053293051,forbidden
5568,70429299,1453409239;495901314;17600294;207261582;8365699;2071128582;697050234;641217;263657338;35762548;177787222;668794409;285801151;317096371;320840078;353318057;364510642;492840942;472794276;16054375;30222764;1435675651;686150641;608823404;628154800;25480023;391873801;39160258;283036476;1092181262;431643858;1857689585;454140482;390054028;163637592;517327498;1674038425;81554471;475912512;44688866;1879967234;37090048;495535252;473222648;67931167;19286458;1532165;1574576846;31261235;31208553;9841658;288387457;27817604;110393361;525940782;8096990;382442892;7458285;946974;25910292;8969156;85651824;88461692;604671511;518715663;865267;1737838338;515911468;439248351;10801212;42399989;252028114;24752081;72533294;454510929;195670996;479277242;100452595;38351330
5569,1626917587,forbidden
5570,1988929420,forbidden
5571,1285136739,forbidden
5572,591420100,52250;130065232;392836434;1968662666;8096990;1156623856;2088487272;387109264;1959156739;494526636;430075924;1336852511;3494353567746383;480387274;262503053;346706956;2066770298;488749103;2098344718;11429061;601041370;13743667;314170284;518214240;369564778;293291892;33285949;189283155;67093189;674345159;1673535962;334445736;3494365234203535;394952984;430044260;531481791;518766346;108569350;1507777137;388687178;3494360490445376;405370021;927587;2082239077;5970160;86254673;1649919642;159163668;1600142;306459277;440017413;448314548;3493079736650552;1832904916;3493079237528000;3461575702744038;430400780;3461574155045328;290014343;394928096;688482359;8279670;1286571388;1945684635;401480763;657516;23273746;3461565930015324;182350710;3461582222789574;1019332016;1748186868;77557766;513963666;15634833;252912371;442011225;105502937;3493079673736008;1444633305;473904412;514549772;1993302;1867191;631285296;630077416;2053570180;26108626;438147311;472297348;1169145620;479759258;1935882;123313208;37177491;401914568;16034676;1710050280;448340479;21778075
5573,350198137,forbidden
5574,630533837,3493258531440857;1769997204;1507777137;314170284;505831454;1928634;405370021;1631253289;30829003;485704862;3493296682830615;506536414;178474181;430044260;321173469;2011249065;3493263732378460;104834352;94510621;486359270;1858102168;2043799053;121856534;1851958813;26417558;62081047;1153593886;592095891;1824339299;1065253193;1096095047;3493118320052865;1282279969;1268556677;35643235;630260933;302445540;201308318;1256512020;230926815;694131774;474038287;1318520109;122411851;6919162;2714962;1097119075;3493080560830654;331514361;447317111;2101494065;3493107278547144;90879972;274735509;389154219;346052585;92561403;99644699;364429679;194566043;1190390822;1849080596;1895340123;1248771891;412613467;488945117;1707720423;1380929740;1736849437;626295516;421251972;564820399;1221219101;1258123540;1896358165;1028913968;20951119;692565348;599335847;1227783353;1811727728;1131425327;586143752;1644053613;1645090618;2098000332;515049621;492039129;473987031;485584900;1523944522;629451276;565761102;678843237;1725569720;174890586;3461565871295439;1544321146;522687782;1837932514
5575,520216801,forbidden
5576,1544321146,154113956;29191734;172858724;1300629;3494369952795522;3546567235602734;323987490;523780849;4423511;3493104806004934;1698077030;3493108320831784;1721958452;403675898;1799994731;1453409239;210804527;524146880;478698070;279275443;97213827;3493115379845729;10558098;86359687;3493091101116578;1560132380;9324353;517419377;1392057658;1895340123;1362741175;68574072;1195839261;394952984;630128026;301399443;51844730;2051874445;599476903;1843052813;401898575;3493267247205184;180277591;3494373438261572;1146388214;1862403599;35734399;504731905;1808365078;1109089292;3494350482836026;1850928904;1521979258;256237759;3494357260831476;3537105923869149;99566843;434029970;513693378;40338786;1171230637;360820864;1991648638;628644126;3493265173121694;31261235;3494373610227892;1906515142;495535252;249115678;626726438;249512;1392851775;1896743362;383080069;3494354891049425;39179263;3461575404948263;512087790;698757099;3493256511884218;35303757;96754762;1041819770;163637592;383814461;2486676;9661047;50342383;505363235;1432968575;1688459720;20165629;1390524216;498092409;3494365234203535;457653459;2051066128;3461568127830547;51099556
5577,390544389,forbidden
5578,2060492544,forbidden
5579,1943969702,1366749138;2412557;401742377;3493272280369432;385607044;1762079684;8706911;1276392731;3493085663201469;92121767;230323761;2127611262;586846527;404442395;477716076;627324816;1649919642;1606067485;489478576;661046978;293805113;1417077136;336643839;1282827083;430889097;3493257707260899;163689703;616739025;274653000;14229967;588825208;660850982;25665793;3461568798918981;75565219;14419310;422424246;3461562771704091;321962744;507610607;677463153;489730672;621749171;1511237006;436120485;627856450;215241165;11652957;1207954981;436812672;522533384;524958484;550199574;303252940;356112482;382046701;470830787;13354765;396889508;1288613297;12913967;535027253;525918306;1736014279;511899407;1760753545;517853032;349961516;1829847751;1751131122;548910663;1897973845;111363591;525649595;506593074;95706136;359929399;325475443;2064212293;492195926;28220369;100895707;66623436;1171291538;516654019;1315444994;453831842;502335237;224553879;516213678;182491147;311871090;1566471861;1905252804;640217661;23604445;173999744;94510621;151848716;38422540
5580,1907832197,525393571;599954705;674072610;3493298727553029;9354231;1649919642;1486340861;1998697978;1336254138;3493108704611104;3494365234203535;3546374761089470;3461577500002882;3493270642494243;457263912;3493121415449527;3493137318152251;3461583271364656;24098883;501345122;3546382772210398;3537111869295183;1741423961;3493116648622791;3546387295767310;1407032564;1803110058;1959879404;1810975360;3494349472008477;3493142670084747;68439967;8279670;3546386832295993;1497625490;3493079967336480;1572009636;65708191;1989531747;3493289365867451;3494372809116048;1900268178;1205045754;689373246;166371312;626471891;1258673152;289008501;38150785;420353298;8952798;523380817;171191705;2052129147;3537112829790832;470692491;389216814;3494375092915008;523759191;394231703;3494367041947687;668599836;3493292069095952;1471296085;249071730;505130112;595380311;1163417076;3493296051587305;615890362;1320139613;331588431;2893520;1850990621;1498479157;3493132226267824;1766644272;1848016768;3493270172732139;3494354092034497;600389423;3494359871785683;3493141199981047;3493087802296883;3493263732378460;3493141260798285;3461562723469316;433620588;3493137680959997;1201251373;1774860674;506314570;1692191795;1190079444;1268556677;3493146478512219;1833034220;1721039345;1629934141;268672739
5581,1788597641,1918047908;1907832197;226576448;3461563262438186;3514622;476113355;38078309;7980497;298399725;1948321062;1212738564;1674903999;544531871;1499704466;1639804027;1587987148;1699253702;667267663;14373586;1558329907;574170098;32082712;592615690;294015191;1651166759;519400921;111363591;1759515767;2022954152;1116603346;166183494;1463570638;1946227198;325155509;1218188861;1955860697;1466368062;650840986;512087790;1267858468;1492355790;302236550;1546215616;1195858164;1330992497;1441959223;1252560354;15634833;515671860;488093938;1998025435;677870425;678843237;2070548993;1832205067;1221219101;1977788593;515216342;1977851493;591344333;1713446158;1770763584;1717971692;2111133073;485933220;1405250712;511144440;1400479811;1991401930;1926306811;50677291;1017424412;568052570;288943970;81192;174501086;1544214631;1140923189;1330899332;1649897901;26593232;671922159;3461562551503568;1562752839;541038470;525014821;587848074;2705870;1056919560;629043204;1837617;514000895;197330;1448271;476923730;496193185;359371689;147687227;1575807254;603790252
5582,515671860,forbidden
